#Query ID	#Subject	#Subject accession	#Subject Taxonomy ID	#Identity percentage	#Coverage	#evalue	#bitscore	#Source	#Taxonomy
Otu6	Eisenia nordenskioldi pallida isolate E0314 cytochrome oxidase subunit 1 (cox1) gene, partial cds; mitochondrial	KU708320	1269248	76.206	100	1.66e-55	221	Genbank	Eukaryota / Annelida / Clitellata / Haplotaxida / Lumbricidae / Eisenia / Eisenia nordenskioldi pallida
Otu6	Palola viridis voucher BMOO-14092 cytochrome c oxidase subunit I (COI) gene, partial cds; mitochondrial	KC706807	759327	76.066	98	1.66e-55	221	Genbank	Eukaryota / Annelida / Polychaeta / Eunicida / Eunicidae / Palola / Palola viridis
Otu6	Lumbricidae sp. Lu_211 mitochondrial COI gene for cytochrome oxidase subunit I, partial cds	LC200121	1925980	75.728	99	5.79e-55	219	Genbank	Eukaryota / Annelida / Clitellata / Haplotaxida / Lumbricidae / unknown genus / Lumbricidae sp. Lu_211
Otu6	Scolelepis foliosa voucher LCAS1-01 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	KR916937	1400846	76.299	99	5.79e-55	219	Genbank	Eukaryota / Annelida / Polychaeta / Spionida / Spionidae / Scolelepis / Scolelepis foliosa
Otu6	Scolelepis foliosa voucher LCAS1-02 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	KR916935	1400846	76.299	99	5.79e-55	219	Genbank	Eukaryota / Annelida / Polychaeta / Spionida / Spionidae / Scolelepis / Scolelepis foliosa
Otu6	Scolelepis foliosa voucher LCAS1-03 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	KR916933	1400846	76.299	99	5.79e-55	219	Genbank	Eukaryota / Annelida / Polychaeta / Spionida / Spionidae / Scolelepis / Scolelepis foliosa
Otu6	Scolelepis foliosa voucher LPCSED1-003 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	KF369182	1400846	76.299	99	5.79e-55	219	Genbank	Eukaryota / Annelida / Polychaeta / Spionida / Spionidae / Scolelepis / Scolelepis foliosa
Otu6	Hemifridericia parva isolate CE23068 cytochrome c oxidase subunit I (COI) gene, partial cds; mitochondrial	MF802018	913702	76.159	96	2.02e-54	217	Genbank	Eukaryota / Annelida / Clitellata / Haplotaxida / Enchytraeidae / Hemifridericia / Hemifridericia parva
Otu6	Scolelepis acuta voucher 468 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial	KU900484	1762844	75.649	99	2.02e-54	217	Genbank	Eukaryota / Annelida / Polychaeta / Spionida / Spionidae / Scolelepis / Scolelepis acuta
Otu6	Scolelepis chilensis voucher 389 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial	KU900481	1940221	75.649	99	2.02e-54	217	Genbank	Eukaryota / Annelida / Polychaeta / Spionida / Spionidae / Scolelepis / Scolelepis chilensis
Otu6	Aporrectodea aff. trapezoides L2 voucher CE16749 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	KT073953	1789560	75.908	98	2.02e-54	217	Genbank	Eukaryota / Annelida / Clitellata / Haplotaxida / Lumbricidae / Aporrectodea / Aporrectodea aff. trapezoides L2
Otu6	Aporrectodea aff. trapezoides L2 voucher CE16760 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	KT073952	1789560	75.908	98	2.02e-54	217	Genbank	Eukaryota / Annelida / Clitellata / Haplotaxida / Lumbricidae / Aporrectodea / Aporrectodea aff. trapezoides L2
Otu6	Aporrectodea aff. trapezoides L2 voucher CE16769 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	KT073951	1789560	75.908	98	2.02e-54	217	Genbank	Eukaryota / Annelida / Clitellata / Haplotaxida / Lumbricidae / Aporrectodea / Aporrectodea aff. trapezoides L2
Otu9	Myxine glutinosa voucher NRM:47489 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial	KJ128560	7769	100.000	100	1.45e-157	560	Genbank	Eukaryota / Chordata / unknown class / Myxiniformes / Myxinidae / Myxine / Myxine glutinosa
Otu9	Myxine glutinosa mitochondrial COI gene	Y15182	7769	100.000	100	1.45e-157	560	Genbank	Eukaryota / Chordata / unknown class / Myxiniformes / Myxinidae / Myxine / Myxine glutinosa
Otu9	Myxine glutinosa voucher NRM 47485 cytochrome c oxidase subunit 1 (COI) gene, partial cds; mitochondrial	KC807338	7769	99.677	100	6.16e-156	554	Genbank	Eukaryota / Chordata / unknown class / Myxiniformes / Myxinidae / Myxine / Myxine glutinosa
Otu9	Myxine glutinosa voucher NRM 47487 cytochrome c oxidase subunit 1 (COI) gene, partial cds; mitochondrial	KC807337	7769	99.677	100	6.16e-156	554	Genbank	Eukaryota / Chordata / unknown class / Myxiniformes / Myxinidae / Myxine / Myxine glutinosa
Otu9	Myxine glutinosa voucher NRM 47489 cytochrome c oxidase subunit 1 (COI) gene, partial cds; mitochondrial	KC807339	7769	100.000	98	7.50e-155	551	Genbank	Eukaryota / Chordata / unknown class / Myxiniformes / Myxinidae / Myxine / Myxine glutinosa
Otu9	Myxine limosa isolate NRMt7575 cytochrome c oxidase subunit 1 (COI) gene, partial cds; mitochondrial	KC807332	1314856	98.710	100	3.89e-152	542	Genbank	Eukaryota / Chordata / unknown class / Myxiniformes / Myxinidae / Myxine / Myxine limosa
Otu9	Myxine limosa isolate NRMt7570 cytochrome c oxidase subunit 1 (COI) gene, partial cds; mitochondrial	KC807327	1314856	98.710	100	3.89e-152	542	Genbank	Eukaryota / Chordata / unknown class / Myxiniformes / Myxinidae / Myxine / Myxine limosa
Otu9	Myxine glutinosa voucher 06-913 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	KC015744	7769	98.710	100	3.89e-152	542	Genbank	Eukaryota / Chordata / unknown class / Myxiniformes / Myxinidae / Myxine / Myxine glutinosa
Otu9	Myxine glutinosa voucher 06-781 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	KC015742	7769	98.710	100	3.89e-152	542	Genbank	Eukaryota / Chordata / unknown class / Myxiniformes / Myxinidae / Myxine / Myxine glutinosa
Otu9	Myxine limosa isolate NRMt7567 cytochrome c oxidase subunit 1 (COI) gene, partial cds; mitochondrial	KC807326	1314856	98.387	100	1.65e-150	536	Genbank	Eukaryota / Chordata / unknown class / Myxiniformes / Myxinidae / Myxine / Myxine limosa
Otu9	Myxine limosa isolate NRMt7571 cytochrome c oxidase subunit 1 (COI) gene, partial cds; mitochondrial	KC807328	1314856	98.065	100	2.01e-149	533	Genbank	Eukaryota / Chordata / unknown class / Myxiniformes / Myxinidae / Myxine / Myxine limosa
Otu9	Myxine glutinosa voucher KUT 8223 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	KF930165	7769	97.705	98	4.43e-145	518	Genbank	Eukaryota / Chordata / unknown class / Myxiniformes / Myxinidae / Myxine / Myxine glutinosa
Otu9	Myxine capensis voucher ADC09_1.4#4 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	JF493944	1003761	96.129	100	2.80e-141	506	Genbank	Eukaryota / Chordata / unknown class / Myxiniformes / Myxinidae / Myxine / Myxine capensis
Otu9	Myxine jespersenae voucher NMSI 760 cytochrome c oxidase subunit 1 (COI) gene, partial cds; mitochondrial	KC807336	1314855	94.516	100	3.19e-134	482	Genbank	Eukaryota / Chordata / unknown class / Myxiniformes / Myxinidae / Myxine / Myxine jespersenae
Otu9	Myxine jespersenae voucher NMSI 761 cytochrome c oxidase subunit 1 (COI) gene, partial cds; mitochondrial	KC807334	1314855	94.516	100	3.19e-134	482	Genbank	Eukaryota / Chordata / unknown class / Myxiniformes / Myxinidae / Myxine / Myxine jespersenae
Otu9	Myxine australis voucher UNMDP T0035 cytochrome c oxidase subunit 1 (COI) gene, partial cds; mitochondrial	KC807351	458586	94.498	99	1.11e-133	480	Genbank	Eukaryota / Chordata / unknown class / Myxiniformes / Myxinidae / Myxine / Myxine australis
Otu9	Myxine fernholmi voucher UNMDP T0026 cytochrome c oxidase subunit 1 (COI) gene, partial cds; mitochondrial	KC807350	1932030	93.871	100	1.65e-131	473	Genbank	Eukaryota / Chordata / unknown class / Myxiniformes / Myxinidae / Myxine / Myxine fernholmi
Otu9	Myxine affinis voucher UNMDP T0025 cytochrome c oxidase subunit 1 (COI) gene, partial cds; mitochondrial	KC807349	1314853	93.871	100	1.65e-131	473	Genbank	Eukaryota / Chordata / unknown class / Myxiniformes / Myxinidae / Myxine / Myxine affinis
Otu9	Myxine australis voucher UNMDP T0935 cytochrome c oxidase subunit 1 (COI) gene, partial cds; mitochondrial	KC807354	458586	93.851	99	5.77e-131	471	Genbank	Eukaryota / Chordata / unknown class / Myxiniformes / Myxinidae / Myxine / Myxine australis
Otu9	Myxine australis isolate FARG132-06 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial	EU074490	458586	93.851	99	5.77e-131	471	Genbank	Eukaryota / Chordata / unknown class / Myxiniformes / Myxinidae / Myxine / Myxine australis
Otu9	Myxine affinis voucher UNMDP T0919 cytochrome c oxidase subunit 1 (COI) gene, partial cds; mitochondrial	KC807353	1314853	93.548	100	2.01e-130	470	Genbank	Eukaryota / Chordata / unknown class / Myxiniformes / Myxinidae / Myxine / Myxine affinis
Otu9	Myxine australis voucher UNMDP T0936 cytochrome c oxidase subunit 1 (COI) gene, partial cds; mitochondrial	KC807355	458586	93.528	99	7.03e-130	468	Genbank	Eukaryota / Chordata / unknown class / Myxiniformes / Myxinidae / Myxine / Myxine australis
Otu9	Myxine glutinosa voucher 06-219 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	KC015743	7769	98.828	83	6.59e-124	448	Genbank	Eukaryota / Chordata / unknown class / Myxiniformes / Myxinidae / Myxine / Myxine glutinosa
Otu9	Notomyxine tridentiger isolate FARG131-06 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial	EU074500	458588	90.968	100	1.45e-119	434	Genbank	Eukaryota / Chordata / unknown class / Myxiniformes / Myxinidae / Notomyxine / Notomyxine tridentiger
Otu9	Myxine formosana voucher NAFF 6195 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	JN027323	179983	84.516	100	2.02e-92	343	Genbank	Eukaryota / Chordata / unknown class / Myxiniformes / Myxinidae / Myxine / Myxine formosana
Otu9	Eptatretus burgeri isolate PKU 2171 cytochrome oxidase subunit I gene, partial cds; mitochondrial	KF965443	7764	83.007	99	8.04e-85	318	Genbank	Eukaryota / Chordata / unknown class / Myxiniformes / Myxinidae / Eptatretus / Eptatretus burgeri
Otu9	Eptatretus burgeri voucher NRM 50265-T3328 cytochrome c oxidase subunit 1 (COI) gene, partial cds; mitochondrial	KC807322	7764	83.007	99	8.04e-85	318	Genbank	Eukaryota / Chordata / unknown class / Myxiniformes / Myxinidae / Eptatretus / Eptatretus burgeri
Otu9	Eptatretus burgeri voucher NRM 50265-T3325 cytochrome c oxidase subunit 1 (COI) gene, partial cds; mitochondrial	KC807319	7764	83.007	99	8.04e-85	318	Genbank	Eukaryota / Chordata / unknown class / Myxiniformes / Myxinidae / Eptatretus / Eptatretus burgeri
Otu9	Eptatretus burgeri voucher NUT8 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	JF952730	7764	83.007	99	8.04e-85	318	Genbank	Eukaryota / Chordata / unknown class / Myxiniformes / Myxinidae / Eptatretus / Eptatretus burgeri
Otu9	Eptatretus burgeri voucher NUT6 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	JF952728	7764	83.007	99	8.04e-85	318	Genbank	Eukaryota / Chordata / unknown class / Myxiniformes / Myxinidae / Eptatretus / Eptatretus burgeri
Otu9	Eptatretus cf. fernholmi NRMt7933 cytochrome c oxidase subunit 1 (COI) gene, partial cds; mitochondrial	KC807333	1314851	82.295	98	1.45e-81	307	Genbank	Eukaryota / Chordata / unknown class / Myxiniformes / Myxinidae / Eptatretus / Eptatretus cf. fernholmi NRMt7933
Otu9	Eptatretus sp. India MN-2017 cytochrome c oxidase subunit I (COI) gene, partial cds; mitochondrial	KU320188	1934944	81.967	98	6.18e-80	302	Genbank	Eukaryota / Chordata / unknown class / Myxiniformes / Myxinidae / Eptatretus / Eptatretus sp. India MN-2017
Otu9	Eptatretus stoutii voucher TZ-06-RICKER-574 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	FJ164604	7765	81.639	98	7.53e-79	298	Genbank	Eukaryota / Chordata / unknown class / Myxiniformes / Myxinidae / Eptatretus / Eptatretus stoutii
Otu9	Eptatretus stoutii voucher TZ-06-RICKER-573 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	FJ164603	7765	81.639	98	7.53e-79	298	Genbank	Eukaryota / Chordata / unknown class / Myxiniformes / Myxinidae / Eptatretus / Eptatretus stoutii
Otu9	Eptatretus sp. Akita mitochondrial COX1 gene for cytochrome c oxidase subunit 1, complete cds, isolate: oA16	LC178931	1897399	81.311	98	3.20e-77	293	Genbank	Eukaryota / Chordata / unknown class / Myxiniformes / Myxinidae / Eptatretus / Eptatretus sp. Akita
Otu9	Eptatretus sp. Akita mitochondrial COX1 gene for cytochrome c oxidase subunit 1, complete cds, isolate: oA15	LC178930	1897399	81.311	98	3.20e-77	293	Genbank	Eukaryota / Chordata / unknown class / Myxiniformes / Myxinidae / Eptatretus / Eptatretus sp. Akita
Otu9	Eptatretus sp. Akita mitochondrial COX1 gene for cytochrome c oxidase subunit 1, complete cds, isolate: oA14	LC178929	1897399	81.311	98	3.20e-77	293	Genbank	Eukaryota / Chordata / unknown class / Myxiniformes / Myxinidae / Eptatretus / Eptatretus sp. Akita
Otu9	Eptatretus sp. Akita mitochondrial COX1 gene for cytochrome c oxidase subunit 1, complete cds, isolate: oA13	LC178928	1897399	81.311	98	3.20e-77	293	Genbank	Eukaryota / Chordata / unknown class / Myxiniformes / Myxinidae / Eptatretus / Eptatretus sp. Akita
Otu9	Eptatretus sp. Akita mitochondrial COX1 gene for cytochrome c oxidase subunit 1, complete cds, isolate: oA12	LC178927	1897399	81.311	98	3.20e-77	293	Genbank	Eukaryota / Chordata / unknown class / Myxiniformes / Myxinidae / Eptatretus / Eptatretus sp. Akita
Otu9	Eptatretus sp. Akita mitochondrial COX1 gene for cytochrome c oxidase subunit 1, complete cds, isolate: oA11	LC178926	1897399	81.311	98	3.20e-77	293	Genbank	Eukaryota / Chordata / unknown class / Myxiniformes / Myxinidae / Eptatretus / Eptatretus sp. Akita
Otu9	Eptatretus sp. Akita mitochondrial COX1 gene for cytochrome c oxidase subunit 1, complete cds, isolate: oA10	LC178925	1897399	81.311	98	3.20e-77	293	Genbank	Eukaryota / Chordata / unknown class / Myxiniformes / Myxinidae / Eptatretus / Eptatretus sp. Akita
Otu9	Eptatretus sp. Akita mitochondrial COX1 gene for cytochrome c oxidase subunit 1, complete cds, isolate: oA09	LC178924	1897399	81.311	98	3.20e-77	293	Genbank	Eukaryota / Chordata / unknown class / Myxiniformes / Myxinidae / Eptatretus / Eptatretus sp. Akita
Otu9	Eptatretus sp. Akita mitochondrial COX1 gene for cytochrome c oxidase subunit 1, complete cds, isolate: oA08	LC178923	1897399	81.311	98	3.20e-77	293	Genbank	Eukaryota / Chordata / unknown class / Myxiniformes / Myxinidae / Eptatretus / Eptatretus sp. Akita
Otu9	Eptatretus sp. Akita mitochondrial COX1 gene for cytochrome c oxidase subunit 1, complete cds, isolate: oA07	LC178922	1897399	81.311	98	3.20e-77	293	Genbank	Eukaryota / Chordata / unknown class / Myxiniformes / Myxinidae / Eptatretus / Eptatretus sp. Akita
Otu9	Eptatretus sp. Akita mitochondrial COX1 gene for cytochrome c oxidase subunit 1, complete cds, isolate: oA06	LC178921	1897399	81.311	98	3.20e-77	293	Genbank	Eukaryota / Chordata / unknown class / Myxiniformes / Myxinidae / Eptatretus / Eptatretus sp. Akita
Otu9	Eptatretus sp. Akita mitochondrial COX1 gene for cytochrome c oxidase subunit 1, complete cds, isolate: oA05	LC178920	1897399	81.311	98	3.20e-77	293	Genbank	Eukaryota / Chordata / unknown class / Myxiniformes / Myxinidae / Eptatretus / Eptatretus sp. Akita
Otu9	Eptatretus sp. Akita mitochondrial COX1 gene for cytochrome c oxidase subunit 1, complete cds, isolate: oA04	LC178919	1897399	81.311	98	3.20e-77	293	Genbank	Eukaryota / Chordata / unknown class / Myxiniformes / Myxinidae / Eptatretus / Eptatretus sp. Akita
Otu9	Eptatretus sp. Akita mitochondrial COX1 gene for cytochrome c oxidase subunit 1, complete cds, isolate: oA03	LC178918	1897399	81.311	98	3.20e-77	293	Genbank	Eukaryota / Chordata / unknown class / Myxiniformes / Myxinidae / Eptatretus / Eptatretus sp. Akita
Otu9	Eptatretus sp. Akita mitochondrial COX1 gene for cytochrome c oxidase subunit 1, complete cds, isolate: oA02	LC178917	1897399	81.311	98	3.20e-77	293	Genbank	Eukaryota / Chordata / unknown class / Myxiniformes / Myxinidae / Eptatretus / Eptatretus sp. Akita
Otu9	Eptatretus sp. Akita mitochondrial COX1 gene for cytochrome c oxidase subunit 1, complete cds, isolate: oA01	LC178916	1897399	81.311	98	3.20e-77	293	Genbank	Eukaryota / Chordata / unknown class / Myxiniformes / Myxinidae / Eptatretus / Eptatretus sp. Akita
Otu9	Eptatretus atami mitochondrial COX1 gene for cytochrome c oxidase subunit 1, complete cds, isolate: Sb11	LC178912	50612	81.311	98	3.20e-77	293	Genbank	Eukaryota / Chordata / unknown class / Myxiniformes / Myxinidae / Eptatretus / Eptatretus atami
Otu9	Eptatretus stoutii isolate 4 cytochrome oxidase subunit I gene, partial cds; mitochondrial	KF965363	7765	81.311	98	3.20e-77	293	Genbank	Eukaryota / Chordata / unknown class / Myxiniformes / Myxinidae / Eptatretus / Eptatretus stoutii
Otu9	Eptatretus stoutii isolate 2 cytochrome oxidase subunit I gene, partial cds; mitochondrial	KF965361	7765	81.311	98	3.20e-77	293	Genbank	Eukaryota / Chordata / unknown class / Myxiniformes / Myxinidae / Eptatretus / Eptatretus stoutii
Otu9	Eptatretus stoutii isolate 1 cytochrome oxidase subunit I gene, partial cds; mitochondrial	KF965360	7765	81.311	98	3.20e-77	293	Genbank	Eukaryota / Chordata / unknown class / Myxiniformes / Myxinidae / Eptatretus / Eptatretus stoutii
Otu9	Eptatretus sp. 'Korea' voucher NRM 50590 cytochrome c oxidase subunit 1 (COI) gene, partial cds; mitochondrial	KC807324	1314852	81.311	98	3.20e-77	293	Genbank	Eukaryota / Chordata / unknown class / Myxiniformes / Myxinidae / Eptatretus / Eptatretus sp. 'Korea'
Otu9	Eptatretus stoutii voucher TZ-06-RICKER-607 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	FJ164605	7765	81.311	98	3.20e-77	293	Genbank	Eukaryota / Chordata / unknown class / Myxiniformes / Myxinidae / Eptatretus / Eptatretus stoutii
Otu9	Eptatretus stoutii voucher NEOCAL07-0003 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	FJ164600	7765	81.311	98	3.20e-77	293	Genbank	Eukaryota / Chordata / unknown class / Myxiniformes / Myxinidae / Eptatretus / Eptatretus stoutii
Otu9	Eptatretus stoutii voucher NEOCAL07-0004 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	FJ164599	7765	81.311	98	3.20e-77	293	Genbank	Eukaryota / Chordata / unknown class / Myxiniformes / Myxinidae / Eptatretus / Eptatretus stoutii
Otu9	Eptatretus minor isolate NRMt7572 cytochrome c oxidase subunit 1 (COI) gene, partial cds; mitochondrial	KC807329	1314837	81.046	99	1.12e-76	291	Genbank	Eukaryota / Chordata / unknown class / Myxiniformes / Myxinidae / Eptatretus / Eptatretus minor
Otu9	Eptatretus atami mitochondrial COX1 gene for cytochrome c oxidase subunit 1, complete cds, isolate: Sb14	LC178915	50612	80.984	98	3.90e-76	289	Genbank	Eukaryota / Chordata / unknown class / Myxiniformes / Myxinidae / Eptatretus / Eptatretus atami
Otu9	Eptatretus atami mitochondrial COX1 gene for cytochrome c oxidase subunit 1, complete cds, isolate: Sb13	LC178914	50612	80.984	98	3.90e-76	289	Genbank	Eukaryota / Chordata / unknown class / Myxiniformes / Myxinidae / Eptatretus / Eptatretus atami
Otu9	Eptatretus atami mitochondrial COX1 gene for cytochrome c oxidase subunit 1, complete cds, isolate: Sb12	LC178913	50612	80.984	98	3.90e-76	289	Genbank	Eukaryota / Chordata / unknown class / Myxiniformes / Myxinidae / Eptatretus / Eptatretus atami
Otu9	Eptatretus atami mitochondrial COX1 gene for cytochrome c oxidase subunit 1, complete cds, isolate: Sb10	LC178911	50612	80.984	98	3.90e-76	289	Genbank	Eukaryota / Chordata / unknown class / Myxiniformes / Myxinidae / Eptatretus / Eptatretus atami
Otu9	Eptatretus atami mitochondrial COX1 gene for cytochrome c oxidase subunit 1, complete cds, isolate: Sb09	LC178910	50612	80.984	98	3.90e-76	289	Genbank	Eukaryota / Chordata / unknown class / Myxiniformes / Myxinidae / Eptatretus / Eptatretus atami
